"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,16114.48,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,18807.03,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,19027.74,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,20016.58,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,20130.39,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,20227.22,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,21235.19,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,23980.98,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,21905.47,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,21626.07,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,23269.52,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,25063.37,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,5503,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,5640.23,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,6915.7,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,7211.53,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,7774.53,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,8191.86,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,8263.78,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,8421.73,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,9147.35,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,10202.67,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,11676.55,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,12666.67,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,13479.25,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,14123.59,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,14373.2,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,14463.84,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,16562.06,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,16514.25,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,18014.22,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,18989.13,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,21870.97,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,19671.26,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,20535.25,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,22154.62,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,23531.21,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,10039.837,"E","Estimated value"
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,11544.784,"E","Estimated value"
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,11998.428,"E","Estimated value"
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,14105.354,"E","Estimated value"
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,16995.339,"E","Estimated value"
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,19767.712,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,22032.854,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,24456.111,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,26688.279,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,28583.546,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,31661.067,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,34365.528,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,37329.5,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,41479.498,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,46175.205,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,50485.664,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,56361.425,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,63163.352,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,68590.534,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,64095.519,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,68092.964,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,71214.387,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,73483.822,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,74354.845,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,76255.856,,
"SVK","Slovak Republic","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,79758.198,,
